,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,id
3171,0.8041577339172363,0.84930020570755,0.9371412396430969,0.9570703506469727,0.9535883665084839,0.9435529112815857,0.9417344331741333,0.9515431523323059,0.9382557272911072,0.7573477029800415,0.9403417110443115,0.947878897190094,ROI_7808/20190802T071211_20190802T071527_T38KMV
3172,0.9108482003211975,0.8939088582992554,0.9624618291854858,0.9725210070610046,0.9747354984283447,0.9674633145332336,0.9672590494155884,0.9723660945892334,0.9672539830207825,0.9154843091964722,0.9676969051361084,0.9609915614128113,ROI_7808/20190906T071209_20190906T071325_T38KMV
3173,0.9206428527832031,0.8519926071166992,0.9462671875953674,0.9597710967063904,0.9618441462516785,0.9745033383369446,0.9791783690452576,0.979587733745575,0.9772953391075134,0.9156783819198608,0.955811083316803,0.9569655656814575,ROI_7808/20200109T071201_20200109T071213_T38KMV
3174,0.9572238922119141,0.9638452529907227,0.9861217141151428,0.9899002909660339,0.9901356101036072,0.9932692050933838,0.9937640428543091,0.9938405752182007,0.9929972290992737,0.9782101511955261,0.988959014415741,0.987471342086792,ROI_7808/20200329T071201_20200329T071519_T38KMV
3175,0.965221643447876,0.9804089665412903,0.98905348777771,0.9895927906036377,0.9896886348724365,0.9904798865318298,0.9910100102424622,0.9905273914337158,0.991486132144928,0.9714797139167786,0.9905931353569031,0.9896260499954224,ROI_7810/20191016T071209_20191016T071505_T38JMT
3176,0.8431872129440308,0.9343726634979248,0.961442768573761,0.968125581741333,0.9674484133720398,0.9713349938392639,0.9722486734390259,0.9697040319442749,0.9703523516654968,0.8810868263244629,0.9741173386573792,0.9716165065765381,ROI_7810/20200109T071201_20200109T071213_T38JMT
3177,0.8238662481307983,0.9119009375572205,0.9520900249481201,0.9657459855079651,0.9586759805679321,0.9477237462997437,0.9511134624481201,0.9536490440368652,0.9480860233306885,0.6771404147148132,0.9659180641174316,0.9663559198379517,ROI_7810/20200213T071209_20200213T071322_T38JMT
3178,0.8887248039245605,0.9434868097305298,0.9707290530204773,0.9743857979774475,0.9729810357093811,0.9726498126983643,0.975472092628479,0.9742458462715149,0.9756564497947693,0.9055699110031128,0.9816137552261353,0.976962149143219,ROI_7810/20200329T071201_20200329T071519_T38JMT
3179,0.9308962225914001,0.9488227367401123,0.9728022813796997,0.9787321090698242,0.9806733727455139,0.9780995845794678,0.9793726801872253,0.9790008664131165,0.9797803163528442,0.9575347304344177,0.9859604835510254,0.9827186465263367,ROI_7810/20200508T071211_20200508T071212_T38JMT
3180,0.9875615239143372,0.9953669905662537,0.9958683252334595,0.9956937432289124,0.9939060807228088,0.9930236339569092,0.9927809834480286,0.993176281452179,0.9923549890518188,0.9729137420654297,0.9926705956459045,0.9915727972984314,ROI_7832/20190129T071209_20190129T071621_T38JNS
3181,0.9631086587905884,0.9922081232070923,0.9933681488037109,0.9932685494422913,0.9922688007354736,0.9921278953552246,0.991340160369873,0.992555558681488,0.9914597868919373,0.9645165205001831,0.9900428056716919,0.9901071190834045,ROI_7832/20190625T070239_20190625T070257_T38JNS
3182,0.9915432333946228,0.9972577691078186,0.9973676800727844,0.9976063966751099,0.9969483017921448,0.9970359802246094,0.9968903064727783,0.9965308308601379,0.9965633153915405,0.9874770045280457,0.9967688918113708,0.9964721202850342,ROI_7832/20190918T070231_20190918T070342_T38JNS
3183,0.9649205803871155,0.9932268857955933,0.9939613938331604,0.9937180876731873,0.991411030292511,0.9928451180458069,0.9918490052223206,0.99314945936203,0.9915208220481873,0.9641371369361877,0.9870235919952393,0.9873522520065308,ROI_7832/20200324T071209_20200324T071357_T38JNS
