,B2,B3,B4,B8,id
1914,0.8870550394058228,0.9500446915626526,0.9666733741760254,0.9729042053222656,ROI_11809/20200406T144721_20200406T145454_T19LCD
1915,0.9769834280014038,0.9855387210845947,0.9948495030403137,0.9959959387779236,ROI_11893/20190427T183921_20190427T184624_T12VUJ
1916,0.9520745873451233,0.9786157608032227,0.9888269305229187,0.9939128756523132,ROI_11893/20200613T184921_20200613T185553_T12VUJ
1917,0.9462149739265442,0.975228488445282,0.9864780902862549,0.9947956800460815,ROI_11893/20200620T183921_20200620T183924_T12VUJ
1918,0.9883751273155212,0.9950189590454102,0.9969018697738647,0.9991320371627808,ROI_11893/20200625T183919_20200625T184807_T12VUJ
1919,0.979621410369873,0.9912247657775879,0.9907869696617126,0.99771648645401,ROI_11893/20200730T183921_20200730T184554_T12VUJ
1920,0.9915504455566406,0.9943187832832336,0.9947688579559326,0.9937046766281128,ROI_11922/20181228T075329_20181228T081206_T36KTV
1921,0.9759039878845215,0.9861223101615906,0.9854640960693359,0.9760880470275879,ROI_11922/20190825T074619_20190825T081222_T36KTV
1922,0.966142475605011,0.9829951524734497,0.9901044368743896,0.9916054606437683,ROI_11922/20191108T075131_20191108T081042_T36KTV
1923,0.9924394488334656,0.9943652153015137,0.9928538203239441,0.9866048693656921,ROI_11922/20200421T074609_20200421T081443_T36KTV
1924,0.9894362092018127,0.9890684485435486,0.9909257292747498,0.983381986618042,ROI_11922/20200506T074621_20200506T081449_T35KRQ
1925,0.9862959980964661,0.9952988028526306,0.9965039491653442,0.9965888857841492,ROI_11926/20190117T075249_20190117T080836_T35JQM
1926,0.997999370098114,0.9990578889846802,0.9995170831680298,0.9997445344924927,ROI_11926/20190303T074821_20190303T081357_T35JQM
1927,0.9808213710784912,0.9848047494888306,0.9883022308349609,0.9826948642730713,ROI_11926/20190407T074619_20190407T081445_T35JQM
1928,0.967231273651123,0.977908194065094,0.9846034049987793,0.9774454236030579,ROI_11926/20190805T074619_20190805T081550_T35JQM
1929,0.9636127948760986,0.9800489544868469,0.9862215518951416,0.9859432578086853,ROI_11926/20200102T075229_20200102T080825_T35JQM
1930,0.9544321298599243,0.9727339148521423,0.9832558035850525,0.9897834658622742,ROI_12035/20190328T033701_20190328T034902_T48RXV
1931,0.9994195103645325,0.9997290372848511,0.9997947812080383,0.9999303221702576,ROI_12035/20190522T033549_20190522T034050_T48RXV
1932,0.9815952777862549,0.9848739504814148,0.991479754447937,0.9911293387413025,ROI_12035/20190726T033541_20190726T034456_T48RXV
1933,0.9787077903747559,0.9836599826812744,0.9888989329338074,0.9892021417617798,ROI_12035/20200503T032539_20200503T033517_T48RXV
1934,0.9759934544563293,0.9898006319999695,0.9922773838043213,0.9929136633872986,ROI_12035/20200516T033539_20200516T034518_T48RXV
1935,0.9977386593818665,0.998974084854126,0.9994832277297974,0.999495267868042,ROI_1437/20190906T071209_20190906T071325_T38JNT
1936,0.9719850420951843,0.9870297312736511,0.9928832650184631,0.99476557970047,ROI_1437/20191117T070231_20191117T070228_T38JNT
1937,0.9708566069602966,0.9856907725334167,0.9942125082015991,0.9914451837539673,ROI_1437/20200408T071211_20200408T071447_T38JNT
1938,0.9798453450202942,0.9897249341011047,0.9956793785095215,0.9935667514801025,ROI_1437/20200420T070219_20200420T070221_T38JNT
1939,0.9827380180358887,0.9925961494445801,0.9963855743408203,0.9963111281394958,ROI_1437/20200722T071209_20200722T071209_T38JNT
1940,0.990883469581604,0.9965739250183105,0.9980567693710327,0.9972608089447021,ROI_1482/20190127T131249_20190127T131243_T23KPV
1941,0.9834190011024475,0.9867020845413208,0.9896584749221802,0.979651153087616,ROI_1482/20190524T130259_20190524T130255_T23KPV
1942,0.9840047955513,0.9879897236824036,0.9913148283958435,0.9910612106323242,ROI_1482/20200114T130241_20200114T130241_T23KPV
1943,0.9812278151512146,0.9880626201629639,0.9927851557731628,0.9892702698707581,ROI_1482/20200506T131251_20200506T131247_T23KPV
1944,0.9806480407714844,0.9839860796928406,0.9873560070991516,0.9801455140113831,ROI_1482/20200712T130251_20200712T130252_T23KPV
1945,0.9964324235916138,0.9978638291358948,0.9985004663467407,0.998538613319397,ROI_1483/20190101T125309_20190101T125305_T23KRT
1946,0.9109670519828796,0.9435760974884033,0.9349719882011414,0.9662034511566162,ROI_1483/20190713T130259_20190713T130715_T24KTC
1947,0.9486739039421082,0.9623755812644958,0.9626598954200745,0.9472630620002747,ROI_1483/20190802T130259_20190802T130428_T23KRT
1948,0.9879382848739624,0.9949166774749756,0.9951983094215393,0.9924761652946472,ROI_1483/20191001T130249_20191001T130247_T24KTC
1949,0.9133424758911133,0.9423688650131226,0.9554974436759949,0.9480196833610535,ROI_1483/20200624T125309_20200624T125520_T23KRT
1950,0.9997859001159668,0.9998878240585327,0.9999534487724304,0.9999830722808838,ROI_1528/20181223T012711_20181223T012708_T53LKF
1951,0.8031458258628845,0.9271565079689026,0.9431141018867493,0.9702252745628357,ROI_1528/20190112T012711_20190112T012712_T52LHL
1952,0.9599514007568359,0.9777860641479492,0.9868683218955994,0.9863178730010986,ROI_1528/20190601T012721_20190601T013015_T52LHL
1953,0.9564337730407715,0.974152147769928,0.9842846989631653,0.9815181493759155,ROI_1528/20190731T012721_20190731T012721_T52LHL
1954,0.9840721487998962,0.9887663722038269,0.9907700419425964,0.9909389615058899,ROI_1528/20200416T012721_20200416T012716_T53LKF
1955,0.9682954549789429,0.9799776077270508,0.9797025918960571,0.9827086925506592,ROI_1542/20190504T032541_20190504T033029_T47MQV
1956,0.9899911880493164,0.9927502274513245,0.9952850341796875,0.993394672870636,ROI_1542/20190812T032541_20190812T034046_T47MQV
1957,,,,,ROI_1542/20200428T032541_20200428T033028_T47MQV
1958,0.9848194122314453,0.9864012002944946,0.9896793365478516,0.9896031618118286,ROI_1542/20200602T032539_20200602T034054_T47MQV
1959,0.9824703931808472,0.9896865487098694,0.9885185360908508,0.983304500579834,ROI_1542/20200607T032541_20200607T034657_T47MQV
1960,0.9969630241394043,0.9976877570152283,0.9984428882598877,0.9988436102867126,ROI_1568/20180603T092031_20180603T092029_T35TLM
1961,0.9864301085472107,0.9939724802970886,0.9937532544136047,0.9901349544525146,ROI_1568/20180901T092031_20180901T092221_T35TLM
