,B2,B4,B8,B11,id
0,0.00943483505398035,0.005699365399777889,0.005183091852813959,0.007528183050453663,ROI_0001/20190212T142031_20190212T143214_T19FDF
1,0.013755208812654018,0.008675034157931805,0.010662807151675224,0.010905807837843895,ROI_0001/20190304T142031_20190304T142654_T19FDF
2,0.011534402146935463,0.012067152187228203,0.01378744374960661,0.017705194652080536,ROI_0001/20190316T141049_20190316T142437_T19FDF
3,0.03488348796963692,0.018570957705378532,0.012619231827557087,0.0074277035892009735,ROI_0001/20190525T141059_20190525T142053_T19FDF
4,0.01696493662893772,0.008918090723454952,0.00899697095155716,0.012452422641217709,ROI_0001/20200308T141731_20200308T143551_T19FDF
5,0.010834827087819576,0.004877001047134399,0.0119852963835001,0.006113788112998009,ROI_0010/20190125T112341_20190125T112624_T28QFG
6,0.007639547809958458,0.009556686505675316,0.004241984337568283,0.004414518363773823,ROI_0010/20190724T112121_20190724T113118_T28QFG
7,0.0053293220698833466,0.00636331969872117,0.004297337960451841,0.008042920380830765,ROI_0010/20190813T112121_20190813T113228_T28QFG
8,0.003043872769922018,0.0075332485139369965,0.004518871661275625,0.012091262266039848,ROI_0010/20190907T112119_20190907T112853_T28QFG
9,0.027122586965560913,0.018405914306640625,0.005824267864227295,0.0008094906806945801,ROI_0010/20190922T112111_20190922T113547_T28QFG
10,0.0059533859603106976,0.01829720102250576,0.026238996535539627,0.014234364964067936,ROI_0011/20190130T103251_20190130T104108_T31REP
11,0.005788646172732115,0.01067417673766613,0.013333825394511223,0.00475646834820509,ROI_0011/20190306T103019_20190306T103540_T31REP
12,0.011299865320324898,0.008157403208315372,0.011648661457002163,0.0013835366116836667,ROI_0011/20190318T102021_20190318T102646_T31REP
13,0.005847402848303318,0.011619041673839092,0.011992364190518856,0.016040626913309097,ROI_0011/20190517T102031_20190517T102508_T31REP
14,0.006322674453258514,0.013114788569509983,0.013410113751888275,0.022041408345103264,ROI_0011/20190830T102029_20190830T102552_T31REP
