,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,id
0,0.015397350303828716,0.02039438672363758,0.022278135642409325,0.020088646560907364,0.017672615125775337,0.016976265236735344,0.0172431543469429,0.01981949433684349,0.017351524904370308,0.021386979147791862,0.015230262652039528,0.0147060202434659,ROI_0001/20190212T142031_20190212T143214_T19FDF
1,0.01201225072145462,0.018248993903398514,0.019752364605665207,0.0208848025649786,0.023376163095235825,0.018710192292928696,0.018721863627433777,0.01843005046248436,0.017618408426642418,0.018271420150995255,0.018094345927238464,0.02192208729684353,ROI_0001/20190304T142031_20190304T142654_T19FDF
2,0.013710279017686844,0.020564740523695946,0.028156181797385216,0.030886298045516014,0.029204418882727623,0.026705263182520866,0.027322834357619286,0.030368033796548843,0.026600884273648262,0.023522494360804558,0.028175408020615578,0.028547119349241257,ROI_0001/20190316T141049_20190316T142437_T19FDF
3,0.009979684837162495,0.015252389945089817,0.019983503967523575,0.02422231063246727,0.022216949611902237,0.019460884854197502,0.020644890144467354,0.02464558556675911,0.023589447140693665,0.03886103257536888,0.023340752348303795,0.027308264747262,ROI_0001/20190525T141059_20190525T142053_T19FDF
4,0.013586900196969509,0.018963146954774857,0.021004267036914825,0.024105161428451538,0.021999981254339218,0.02079744078218937,0.02116931602358818,0.023175150156021118,0.02034519612789154,0.01642533950507641,0.016910744830965996,0.01773076131939888,ROI_0001/20200308T141731_20200308T143551_T19FDF
5,0.032243452966213226,0.023269876837730408,0.038586169481277466,0.03621583804488182,0.02769595757126808,0.02424103394150734,0.023892097175121307,0.034837573766708374,0.018214764073491096,0.013444021344184875,0.02474331669509411,0.03991832956671715,ROI_0010/20190125T112341_20190125T112624_T28QFG
6,0.01212019007652998,0.005504847038537264,0.006038001738488674,0.021896617487072945,0.020267844200134277,0.010920913890004158,0.01235241536051035,0.016083301976323128,0.007299995049834251,0.017578382045030594,0.02889002487063408,0.05243712291121483,ROI_0010/20190724T112121_20190724T113118_T28QFG
7,0.01599646918475628,0.010996661148965359,0.018370939418673515,0.03786817938089371,0.03953389450907707,0.02725309506058693,0.02894783578813076,0.010786022990942001,0.0179793331772089,0.009118941612541676,0.05785143002867699,0.06622264534235,ROI_0010/20190813T112121_20190813T113228_T28QFG
8,0.00682593509554863,0.012847181409597397,0.02020842209458351,0.028288498520851135,0.028362896293401718,0.016476880759000778,0.02416965179145336,0.018861478194594383,0.014882085844874382,0.009968352504074574,0.03096497431397438,0.06652116030454636,ROI_0010/20190907T112119_20190907T112853_T28QFG
9,0.024929901584982872,0.025200065225362778,0.00396653963252902,0.04583984985947609,0.026522014290094376,0.004253454972058535,0.0037253748159855604,0.021115034818649292,0.009848926216363907,0.04706257954239845,0.005005487706512213,0.01645812951028347,ROI_0010/20190922T112111_20190922T113547_T28QFG
10,0.062067314982414246,0.054828330874443054,0.0651000440120697,0.10633360594511032,0.09535064548254013,0.05762607231736183,0.059019364416599274,0.05699118971824646,0.053786419332027435,0.028243577107787132,0.08667555451393127,0.10373469442129135,ROI_0011/20190130T103251_20190130T104108_T31REP
11,0.025697484612464905,0.039744533598423004,0.04971738159656525,0.048649925738573074,0.04009663686156273,0.037079330533742905,0.04005702957510948,0.05993800237774849,0.047652021050453186,0.04796142131090164,0.05579960718750954,0.04985542222857475,ROI_0011/20190306T103019_20190306T103540_T31REP
12,0.0357712060213089,0.027173500508069992,0.0306827612221241,0.04820255935192108,0.040641333907842636,0.030227970331907272,0.030149424448609352,0.039115436375141144,0.030654912814497948,0.02826528064906597,0.04677201062440872,0.04215112701058388,ROI_0011/20190318T102021_20190318T102646_T31REP
13,0.04346533864736557,0.03911035507917404,0.036926012486219406,0.03671255335211754,0.039793744683265686,0.03833809867501259,0.04533825442194939,0.051063258200883865,0.059218425303697586,0.05935964360833168,0.049184203147888184,0.020211055874824524,ROI_0011/20190517T102031_20190517T102508_T31REP
14,0.017426393926143646,0.024681659415364265,0.023836957290768623,0.04771570488810539,0.047653257846832275,0.028605548664927483,0.04092785716056824,0.023910604417324066,0.03534916788339615,0.019922001287341118,0.06249479949474335,0.06312360614538193,ROI_0011/20190830T102029_20190830T102552_T31REP
15,0.030538346618413925,0.03314044326543808,0.0304679237306118,0.024816134944558144,0.015150133520364761,0.010569258593022823,0.012190454639494419,0.022210994735360146,0.015445291996002197,0.006849352736026049,0.017461420968174934,0.03509894385933876,ROI_0032/20190315T032531_20190315T033351_T49TFH
16,0.030646130442619324,0.040873777121305466,0.03922683373093605,0.021475475281476974,0.013316002674400806,0.01220252737402916,0.015460903756320477,0.036031730473041534,0.019068576395511627,0.03760555759072304,0.026029881089925766,0.0525822713971138,ROI_0032/20190330T032539_20190330T033305_T49TFH
17,0.012967843562364578,0.00993318296968937,0.012765636667609215,0.01859995909035206,0.013033615425229073,0.01374087668955326,0.019517503678798676,0.013290632516145706,0.021577350795269012,0.01565692573785782,0.013860969804227352,0.01688283681869507,ROI_0032/20190713T032541_20190713T033534_T49TFH
18,0.0138209518045187,0.01748388446867466,0.01671076938509941,0.02150348201394081,0.016782507300376892,0.012593475170433521,0.01913844607770443,0.019580453634262085,0.02072921022772789,0.018435953184962273,0.01758929342031479,0.027127772569656372,ROI_0032/20190817T032539_20190817T033403_T49TFH
19,0.00523437699303031,0.00826939009130001,0.01609141007065773,0.012179967015981674,0.010540859773755074,0.010250456631183624,0.0102210883051157,0.015507178381085396,0.015547515824437141,0.01445083413273096,0.026727061718702316,0.01229244563728571,ROI_0032/20191110T032951_20191110T033139_T49TFH
20,0.024234335869550705,0.02610107883810997,0.02352716214954853,0.027626777067780495,0.027866395190358162,0.02257556840777397,0.026824811473488808,0.016641391441226006,0.019026601687073708,0.015525054186582565,0.04544241726398468,0.08650583028793335,ROI_0044/20190327T100029_20190327T101005_T32QMM
21,0.03679293766617775,0.018207628279924393,0.018233800306916237,0.030769148841500282,0.02792900800704956,0.02259131893515587,0.02559872344136238,0.02023491822183132,0.01702073961496353,0.025708649307489395,0.04184892401099205,0.056627657264471054,ROI_0044/20190526T100039_20190526T100712_T32QMM
22,,,,,,,,,,,,,ROI_0044/20190908T100031_20190908T100836_T32QMM
23,0.04170427471399307,0.03772943094372749,0.0431593656539917,0.024491162970662117,0.015295270830392838,0.013690102845430374,0.014091248624026775,0.021455926820635796,0.011376580223441124,0.007750603370368481,0.020202547311782837,0.03646204620599747,ROI_0044/20200106T100401_20200106T100404_T32QMM
24,0.02226649783551693,0.01873137801885605,0.01586981490254402,0.013270380906760693,0.011899018660187721,0.009688257239758968,0.012185131199657917,0.010313720442354679,0.009714970365166664,0.0194589514285326,0.01292384322732687,0.04583042114973068,ROI_0044/20200321T100029_20200321T100458_T32QMM
25,0.04731651023030281,0.045023780316114426,0.03741507604718208,0.060598861426115036,0.05824277549982071,0.04382433369755745,0.04011289402842522,0.03767906501889229,0.03616585582494736,0.036748941987752914,0.05924270302057266,0.04883406311273575,ROI_0064/20181217T015619_20181217T020219_T51JVH
26,0.03749264404177666,0.030761094763875008,0.03280545398592949,0.05351937934756279,0.051644012331962585,0.037586405873298645,0.03492022305727005,0.02036326564848423,0.027384700253605843,0.09083621948957443,0.020652197301387787,0.049042366445064545,ROI_0064/20190317T015619_20190317T020354_T51JVH
27,0.04325545206665993,0.04529218748211861,0.041918568313121796,0.05731084197759628,0.05248309299349785,0.03961692377924919,0.035445768386125565,0.03701673448085785,0.031103292480111122,0.02992192842066288,0.04041871055960655,0.045629680156707764,ROI_0064/20190615T015629_20190615T020446_T51JVH
28,0.033138468861579895,0.025918137282133102,0.022929981350898743,0.034342966973781586,0.0331849679350853,0.022823261097073555,0.021752776578068733,0.02470146119594574,0.021723128855228424,0.016815930604934692,0.036695390939712524,0.04710538312792778,ROI_0064/20190622T014709_20190622T015123_T51JVH
29,0.04987868666648865,0.04974778741598129,0.040972065180540085,0.05610908940434456,0.04906076565384865,0.03976662456989288,0.03658762946724892,0.042561523616313934,0.0342140719294548,0.02930714190006256,0.05455949902534485,0.04151669889688492,ROI_0064/20191102T015619_20191102T020403_T51JVH
30,0.029500721022486687,0.03758006542921066,0.03224204108119011,0.032091375440359116,0.02719132974743843,0.025828341022133827,0.025910397991538048,0.028520522639155388,0.0262006688863039,0.021361185237765312,0.02902267687022686,0.0285305455327034,ROI_0065/20190101T142749_20190101T143756_T19HCA
31,0.02678874507546425,0.03185040503740311,0.03182214871048927,0.033814337104558945,0.02864653617143631,0.02860615774989128,0.02915424294769764,0.032349321991205215,0.029886001721024513,0.02749045565724373,0.02805991657078266,0.028404586017131805,ROI_0065/20190116T142751_20190116T143701_T19HCA
32,0.020255794748663902,0.03235972672700882,0.02910527028143406,0.02898462489247322,0.026227224618196487,0.025606507435441017,0.026807503774762154,0.03010132536292076,0.029152756556868553,0.030554138123989105,0.02894102782011032,0.02635006792843342,ROI_0065/20190404T143759_20190404T144906_T19HCA
33,0.03254226967692375,0.03994720056653023,0.034065280109643936,0.0367903970181942,0.03277922421693802,0.03343118354678154,0.034699469804763794,0.039361320436000824,0.03607897087931633,0.04890447482466698,0.02797473967075348,0.028223924338817596,ROI_0065/20200129T143659_20200129T144449_T19HCA
34,0.03290799260139465,0.03595449775457382,0.03564075380563736,0.03512290492653847,0.031816042959690094,0.029347563162446022,0.027564994990825653,0.030890801921486855,0.028571899980306625,0.02704976685345173,0.03188556432723999,0.028434334322810173,ROI_0065/20200410T142731_20200410T143742_T19HCA
35,0.038692936301231384,0.04482066631317139,0.04602280259132385,0.047670628875494,0.048558566719293594,0.044311556965112686,0.04710226133465767,0.04488983005285263,0.04574161767959595,0.036620669066905975,0.05328313261270523,0.06013153865933418,ROI_0069/20190516T151709_20190516T152114_T18LTM
36,0.05834445357322693,0.058742228895425797,0.053726352751255035,0.05219250172376633,0.05606280639767647,0.053587764501571655,0.054364077746868134,0.05026322603225708,0.05467037856578827,0.04789937660098076,0.05650140717625618,0.06080998107790947,ROI_0069/20190913T151709_20190913T152341_T18LTM
