,B2,B4,B8,B11,id
0,0.007924784906208515,0.005839002784341574,0.005987515673041344,0.006537989713251591,ROI_0001/20190212T142031_20190212T143214_T19FDF
1,0.017596354708075523,0.008777123875916004,0.0070019736886024475,0.00616045854985714,ROI_0001/20190304T142031_20190304T142654_T19FDF
2,0.010172752663493156,0.011615130119025707,0.013927203603088856,0.01690778322517872,ROI_0001/20190316T141049_20190316T142437_T19FDF
3,0.011996076442301273,0.00620323047041893,0.008607462979853153,0.007437174208462238,ROI_0001/20190525T141059_20190525T142053_T19FDF
4,0.013104526326060295,0.008806942962110043,0.009898705407977104,0.011483604088425636,ROI_0001/20200308T141731_20200308T143551_T19FDF
5,0.005031941924244165,0.004433665424585342,0.005476498976349831,0.008811349049210548,ROI_0010/20190125T112341_20190125T112624_T28QFG
6,0.004051332827657461,0.00870718713849783,0.008686701767146587,0.004621691070497036,ROI_0010/20190724T112121_20190724T113118_T28QFG
7,0.005273951683193445,0.009070620872080326,0.009161158464848995,0.006963797844946384,ROI_0010/20190813T112121_20190813T113228_T28QFG
8,0.005827247630804777,0.00571545772254467,0.004860676359385252,0.011110054329037666,ROI_0010/20190907T112119_20190907T112853_T28QFG
9,0.030293971300125122,0.012006373144686222,0.006931258365511894,0.003380176145583391,ROI_0010/20190922T112111_20190922T113547_T28QFG
10,0.016783827915787697,0.02435658685863018,0.028661873191595078,0.01843843050301075,ROI_0011/20190130T103251_20190130T104108_T31REP
11,0.013727923855185509,0.0062833428382873535,0.007475823163986206,0.008790357038378716,ROI_0011/20190306T103019_20190306T103540_T31REP
12,0.007310119923204184,0.006609005853533745,0.007740863598883152,0.003652238519862294,ROI_0011/20190318T102021_20190318T102646_T31REP
13,0.0077053699642419815,0.019534576684236526,0.020746376365423203,0.012745335698127747,ROI_0011/20190517T102031_20190517T102508_T31REP
14,0.008850029669702053,0.013888002373278141,0.014741272665560246,0.02076197974383831,ROI_0011/20190830T102029_20190830T102552_T31REP
15,0.006323188077658415,0.0039898850955069065,0.0032156636007130146,0.005208030343055725,ROI_0032/20190315T032531_20190315T033351_T49TFH
16,0.010492253117263317,0.0042714690789580345,0.003927386831492186,0.006448665168136358,ROI_0032/20190330T032539_20190330T033305_T49TFH
17,0.008114457130432129,0.0039579132571816444,0.007056653033941984,0.004595498088747263,ROI_0032/20190713T032541_20190713T033534_T49TFH
18,0.00844994280487299,0.003256473457440734,0.0047387960366904736,0.0044280909933149815,ROI_0032/20190817T032539_20190817T033403_T49TFH
19,0.015421985648572445,0.006329074036329985,0.007119468413293362,0.0069185360334813595,ROI_0032/20191110T032951_20191110T033139_T49TFH
20,0.017274273559451103,0.006320409011095762,0.009436927735805511,0.0076864552684128284,ROI_0044/20190327T100029_20190327T101005_T32QMM
21,0.01277892105281353,0.004395476076751947,0.008711975067853928,0.011139096692204475,ROI_0044/20190526T100039_20190526T100712_T32QMM
22,,,,,ROI_0044/20190908T100031_20190908T100836_T32QMM
23,0.0051949284970760345,0.006015693303197622,0.005055801011621952,0.01036592572927475,ROI_0044/20200106T100401_20200106T100404_T32QMM
24,0.014035605825483799,0.005333828739821911,0.008546879515051842,0.008847946301102638,ROI_0044/20200321T100029_20200321T100458_T32QMM
25,0.012379184365272522,0.008875377476215363,0.011458841152489185,0.013148278929293156,ROI_0064/20181217T015619_20181217T020219_T51JVH
26,0.008455115370452404,0.007442042697221041,0.009506684727966785,0.0062935431487858295,ROI_0064/20190317T015619_20190317T020354_T51JVH
27,0.029899248853325844,0.011458996683359146,0.011198674328625202,0.008953955955803394,ROI_0064/20190615T015629_20190615T020446_T51JVH
28,0.03490380197763443,0.010010559111833572,0.007135639898478985,0.007530794013291597,ROI_0064/20190622T014709_20190622T015123_T51JVH
29,0.013826476410031319,0.00715464586392045,0.007002335507422686,0.00767104048281908,ROI_0064/20191102T015619_20191102T020403_T51JVH
30,0.014847109094262123,0.012911996804177761,0.017306527122855186,0.016764920204877853,ROI_0065/20190101T142749_20190101T143756_T19HCA
31,0.013602912425994873,0.0097686517983675,0.015081568621098995,0.01186535507440567,ROI_0065/20190116T142751_20190116T143701_T19HCA
32,0.01528229657560587,0.015052128583192825,0.019792428240180016,0.020014340057969093,ROI_0065/20190404T143759_20190404T144906_T19HCA
33,0.023995142430067062,0.010655188001692295,0.007836643606424332,0.0058655203320086,ROI_0065/20200129T143659_20200129T144449_T19HCA
34,0.010855861008167267,0.010523689910769463,0.013908423483371735,0.01571274921298027,ROI_0065/20200410T142731_20200410T143742_T19HCA
35,0.03317985683679581,0.04142649471759796,0.04270702600479126,0.04988938197493553,ROI_0069/20190516T151709_20190516T152114_T18LTM
36,0.03529848903417587,0.04119089990854263,0.04454844072461128,0.050848737359046936,ROI_0069/20190913T151709_20190913T152341_T18LTM
37,0.031005900353193283,0.04061123728752136,0.04204229637980461,0.048753589391708374,ROI_0069/20200225T151701_20200225T152133_T18LTM
38,0.02640768140554428,0.03609880805015564,0.03692576661705971,0.04572504758834839,ROI_0069/20200510T151659_20200510T152614_T18LTM
39,0.03861103951931,0.05176469311118126,0.052029162645339966,0.05998138338327408,ROI_0069/20200624T151711_20200624T151850_T18LTM
40,,,,,ROI_0079/20190120T203751_20190120T203749_T08VMM
41,0.02254650741815567,0.016187796369194984,0.023668069392442703,0.019085751846432686,ROI_0079/20190624T202849_20190624T203750_T08VMM
42,0.04221940413117409,0.03936589136719704,0.0659627690911293,0.07158743590116501,ROI_0079/20190706T201851_20190706T202346_T08VMM
43,0.021327607333660126,0.019121037796139717,0.07308768481016159,0.042601101100444794,ROI_0079/20200630T201851_20200630T202618_T08VMM
44,0.04577344283461571,0.06454895436763763,0.08419407904148102,0.10056646168231964,ROI_0079/20200725T201849_20200725T202524_T08VMM
45,0.022809166461229324,0.024373497813940048,0.0444517657160759,0.047068193554878235,ROI_0085/20190623T182921_20190623T183717_T11TPJ
46,0.044454175978899,0.05249125137925148,0.0686212107539177,0.06907207518815994,ROI_0085/20190822T182921_20190822T183216_T11TPJ
47,0.04771001636981964,0.048259884119033813,0.0760992094874382,0.0662846490740776,ROI_0085/20190911T182921_20190911T183249_T11TPJ
48,0.021176982671022415,0.016333455219864845,0.025695592164993286,0.02736886776983738,ROI_0085/20200602T182919_20200602T183556_T11TPJ
49,0.02379261702299118,0.02530001290142536,0.04074056074023247,0.03886625915765762,ROI_0085/20200707T182921_20200707T183250_T11TPJ
50,0.016105839982628822,0.020094359293580055,0.025184592232108116,0.041000206023454666,ROI_0106/20190509T152649_20190509T152958_T18LTN
51,0.015135886147618294,0.017652202397584915,0.01873566210269928,0.025380348786711693,ROI_0106/20191220T152631_20191220T153056_T18LTN
52,0.02484390139579773,0.020015863701701164,0.021454518660902977,0.03215879574418068,ROI_0106/20200304T152639_20200304T153356_T18LTN
53,0.02052479423582554,0.020100409165024757,0.02172158472239971,0.029116814956068993,ROI_0106/20200612T152639_20200612T153318_T18LTN
54,0.018323395401239395,0.022684846073389053,0.0237599965184927,0.028188735246658325,ROI_0106/20200617T152651_20200617T152645_T18LTN
55,0.007390043698251247,0.005086817312985659,0.0047072721645236015,0.004911064635962248,ROI_0120/20190302T045721_20190302T050545_T45TXE
56,0.010622281581163406,0.0056116217747330666,0.0056587629951536655,0.008264928124845028,ROI_0120/20190829T045701_20190829T045729_T45TXE
57,0.010439164005219936,0.008571889251470566,0.004566559102386236,0.0025239724200218916,ROI_0120/20191008T045701_20191008T050028_T45TXE
58,0.009419385343790054,0.008592556230723858,0.009604555554687977,0.006929442752152681,ROI_0120/20191020T044819_20191020T044922_T45TXE
59,0.012915319763123989,0.017251204699277878,0.021379148587584496,0.015160206705331802,ROI_0120/20191219T045209_20191219T045214_T45TXE
60,0.0036856650840491056,0.003874332644045353,0.004261727444827557,0.005773823708295822,ROI_0141/20181226T141039_20181226T142041_T19FDE
61,0.004979623481631279,0.005885386373847723,0.006950219627469778,0.009408711455762386,ROI_0141/20190316T141049_20190316T142437_T19FDE
62,0.037331003695726395,0.010398517362773418,0.006881748791784048,0.007420423440635204,ROI_0141/20190420T141051_20190420T142048_T19FDE
63,0.004146338906139135,0.0023788076359778643,0.0021565177012234926,0.006474698893725872,ROI_0141/20191126T141051_20191126T142045_T19FDE
64,0.023849627003073692,0.012610789388418198,0.01398982759565115,0.02064564824104309,ROI_0141/20200419T141039_20200419T142040_T19FDE
65,0.005642479285597801,0.003904670476913452,0.012341693043708801,0.008658008649945259,ROI_0153/20190405T141049_20190405T142048_T20JPM
66,0.019106386229395866,0.004665559623390436,0.005616054870188236,0.003347973572090268,ROI_0153/20190709T141051_20190709T141051_T20JPM
67,0.008296969346702099,0.004713035188615322,0.012657549232244492,0.008517049252986908,ROI_0153/20191201T141039_20191201T142051_T20JPM
68,0.012110552750527859,0.003488384187221527,0.011479274369776249,0.008776463568210602,ROI_0153/20200411T140051_20200411T140833_T20JPM
69,0.027916962280869484,0.007140941917896271,0.00467319879680872,0.003903269534930587,ROI_0153/20200628T141049_20200628T141048_T20JPM
70,0.006481361575424671,0.0049328552559018135,0.009972339496016502,0.005085487384349108,ROI_0154/20190326T141049_20190326T141445_T20HNJ
71,0.005611860658973455,0.004071762319654226,0.005886648781597614,0.005304246209561825,ROI_0154/20191113T140051_20191113T140054_T20HNJ
72,0.0033083998132497072,0.002853217301890254,0.012193622998893261,0.005869322922080755,ROI_0154/20191231T141039_20191231T142033_T20HNJ
73,0.00998260360211134,0.006999198812991381,0.021810712292790413,0.008980311453342438,ROI_0154/20200120T140639_20200120T141746_T20HNJ
74,0.013954156078398228,0.004554134793579578,0.016610797494649887,0.006030291318893433,ROI_0154/20200201T135641_20200201T140849_T20HNJ
75,0.010830317623913288,0.008237753063440323,0.015124345198273659,0.007634968496859074,ROI_0159/20190718T143751_20190718T144610_T19HBV
76,0.009163528680801392,0.005566686391830444,0.011377710849046707,0.006795000284910202,ROI_0159/20191016T143731_20191016T144649_T18HYE
77,0.006818640977144241,0.006473007146269083,0.007257446646690369,0.004137777257710695,ROI_0159/20200129T143659_20200129T144449_T18HYE
78,0.009313127025961876,0.007648475002497435,0.012594680301845074,0.010321213863790035,ROI_0159/20200403T143721_20200403T144642_T19HBV
79,0.011593205854296684,0.006956973113119602,0.011857558973133564,0.005166313145309687,ROI_0159/20200607T143729_20200607T144648_T19HBV
80,0.00983362179249525,0.009162578731775284,0.021614201366901398,0.024164123460650444,ROI_0165/20190224T145721_20190224T150622_T19LBD
81,0.006866335403174162,0.009985649958252907,0.0279653649777174,0.028765294700860977,ROI_0165/20190331T145729_20190331T150118_T19LBD
82,0.016254285350441933,0.009728285484015942,0.017160680145025253,0.02616708353161812,ROI_0165/20190917T145729_20190917T150535_T19LBD
83,0.015262608416378498,0.008251736871898174,0.015161857008934021,0.02440538816154003,ROI_0165/20191022T145731_20191022T150543_T19LBD
84,0.020864466205239296,0.013211485929787159,0.01952371932566166,0.02238382399082184,ROI_0165/20191221T145721_20191221T145719_T19LBD
85,0.004320481792092323,0.003165681380778551,0.007054964080452919,0.003376054810360074,ROI_0197/20190609T175919_20190609T180009_T14VPM
86,0.01296713761985302,0.005572928115725517,0.005576718598604202,0.004903795663267374,ROI_0197/20190621T174911_20190621T175233_T14VPM
87,0.008275104686617851,0.004533078987151384,0.006583820562809706,0.005227977875620127,ROI_0197/20190714T175921_20190714T180011_T14VPM
88,0.0048179058358073235,0.003652379382401705,0.004809133242815733,0.004699716344475746,ROI_0197/20200712T173911_20200712T174044_T14VPM
