,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,IDK,id
3252,,,,,,,,,,,,,0.0,ROI_8653/20190310T105851_20190310T110327_T31UCQ
3253,0.018952898681163788,0.01078399270772934,0.015527620911598206,0.014093863777816296,0.0203245896846056,0.03558463975787163,0.024477967992424965,0.03208663687109947,0.026994597166776657,0.031067822128534317,0.01986107788980007,0.01996028423309326,0.0,ROI_8653/20190524T105629_20190524T110120_T31UCQ
3254,0.024192068725824356,0.020712150260806084,0.014170892536640167,0.011886549182236195,0.020596588030457497,0.02454978972673416,0.02608722820878029,0.039328865706920624,0.0448838509619236,0.049636002629995346,0.022129187360405922,0.01283166091889143,0.0,ROI_8653/20191105T110231_20191105T110442_T31UCQ
3255,0.015729758888483047,0.019141053780913353,0.0246785469353199,0.013674681074917316,0.01967683620750904,0.022138070315122604,0.018895216286182404,0.02440464124083519,0.020275285467505455,0.023540422320365906,0.018783453851938248,0.01320998091250658,0.0,ROI_8654/20180713T105621_20180713T110521_T31UCQ
3256,0.02813784033060074,0.02308853343129158,0.026265164837241173,0.01743663288652897,0.02267652004957199,0.02382597140967846,0.01612020470201969,0.023992478847503662,0.022721223533153534,0.027784638106822968,0.025157669559121132,0.016242899000644684,0.0,ROI_8654/20180715T105029_20180715T105300_T31UCQ
3257,0.023125534877181053,0.017976999282836914,0.016547080129384995,0.01794791780412197,0.014162027277052402,0.02379973977804184,0.022888390347361565,0.03201012313365936,0.028757378458976746,0.042268719524145126,0.020146187394857407,0.020213326439261436,0.0,ROI_8654/20190310T105851_20190310T110327_T31UCQ
3258,,,,,,,,,,,,,0.0,ROI_8654/20190524T105629_20190524T110120_T31UCQ
3259,0.015239812433719635,0.016960516571998596,0.015061692334711552,0.01262507401406765,0.018981048837304115,0.031439781188964844,0.034731920808553696,0.04205939918756485,0.03893786296248436,0.0391484871506691,0.022090109065175056,0.013155416585505009,0.0,ROI_8654/20191105T110231_20191105T110442_T31UCQ
3260,0.05381663888692856,0.019999945536255836,0.023758120834827423,0.02710014022886753,0.02243197150528431,0.025581495836377144,0.01754092611372471,0.021144822239875793,0.051682956516742706,0.05013317987322807,0.04107185825705528,0.020900841802358627,0.0,ROI_8655/20180713T105621_20180713T110521_T31UCP
3261,0.020247692242264748,0.023565849289298058,0.030904633924365044,0.01829972118139267,0.021160505712032318,0.025453384965658188,0.0161118283867836,0.0188989769667387,0.04034781828522682,0.03891938924789429,0.03140787035226822,0.017967134714126587,0.0,ROI_8655/20180715T105029_20180715T105300_T31UCP
3262,0.012980843894183636,0.015116560272872448,0.014541839249432087,0.013557998463511467,0.014089901000261307,0.013964105397462845,0.011582227423787117,0.014898614957928658,0.011807085946202278,0.0195706058293581,0.015727978199720383,0.014167070388793945,0.0,ROI_8655/20180911T105621_20180911T110521_T31UCP
3263,0.03446822613477707,0.013332627713680267,0.02416255511343479,0.01865565776824951,0.03207767382264137,0.046786434948444366,0.027175916358828545,0.02861146070063114,0.02682654559612274,0.05367766693234444,0.014150893315672874,0.020743871107697487,0.0,ROI_8655/20190506T105031_20190506T105031_T31UCP
3264,0.07361909002065659,0.05943536013364792,0.0388437919318676,0.016711074858903885,0.01274622231721878,0.023820962756872177,0.021283753216266632,0.024792661890387535,0.02066425047814846,0.07970801740884781,0.017887286841869354,0.01117760594934225,0.0,ROI_8655/20191105T110231_20191105T110442_T31UCP
3265,,,,,,,,,,,,,0.0,ROI_8656/20180526T105029_20180526T105635_T31UCP
3266,0.035589549690485,0.011221743188798428,0.020802265033125877,0.014594047330319881,0.02713492326438427,0.029263002797961235,0.01574123091995716,0.02398139052093029,0.02605672925710678,0.029390104115009308,0.024509230628609657,0.013979563489556313,0.0,ROI_8656/20180713T105621_20180713T110521_T31UCP
3267,0.010498146526515484,0.012520179152488708,0.01609019935131073,0.010627458803355694,0.015456744469702244,0.018279019743204117,0.014248043298721313,0.019239261746406555,0.011799869127571583,0.017838118597865105,0.01650354266166687,0.011487239971756935,0.0,ROI_8656/20180911T105621_20180911T110521_T31UCP
3268,0.018112745136022568,0.012865271419286728,0.018323512747883797,0.01603963039815426,0.02759101614356041,0.03215247020125389,0.022508597001433372,0.026868529617786407,0.026865456253290176,0.029651829972863197,0.01699718087911606,0.01734701171517372,0.0,ROI_8656/20190506T105031_20190506T105031_T31UCP
3269,0.051941338926553726,0.04195241257548332,0.030523773282766342,0.01693589612841606,0.01347560528665781,0.03061761148273945,0.027825435623526573,0.034267157316207886,0.03366069868206978,0.05076324939727783,0.018916936591267586,0.013469396159052849,0.0,ROI_8656/20191105T110231_20191105T110442_T31UCP
3270,0.034825243055820465,0.020736807957291603,0.012714390642940998,0.010848075151443481,0.011790820397436619,0.014948045834898949,0.01221928559243679,0.01915128156542778,0.015241418965160847,0.028948329389095306,0.017828218638896942,0.011308442801237106,0.0,ROI_8674/20190121T105349_20190121T105535_T31TCN
3271,0.021123206242918968,0.017394639551639557,0.017143912613391876,0.01157321222126484,0.011414053849875927,0.014722920954227448,0.014329284429550171,0.018174098804593086,0.011948440223932266,0.02128208614885807,0.018316231667995453,0.010351881384849548,0.0,ROI_8674/20190220T105059_20190220T105057_T31TCN
3272,,,,,,,,,,,,,0.0,ROI_8674/20190310T105851_20190310T110327_T31TCN
3273,0.02600959874689579,0.018392808735370636,0.027207892388105392,0.024903176352381706,0.02896222285926342,0.02579779364168644,0.022977598011493683,0.025709407404065132,0.037186913192272186,0.031667351722717285,0.03482436016201973,0.0210224948823452,0.0,ROI_8674/20190720T105039_20190720T105755_T31TCN
3274,0.03577752411365509,0.011438471265137196,0.013869469985365868,0.01849135383963585,0.018978074193000793,0.020659053698182106,0.015126926824450493,0.020010843873023987,0.021371187642216682,0.021395202726125717,0.02431279793381691,0.013324996456503868,0.0,ROI_8674/20190728T105621_20190728T110141_T31TCN
3275,0.028519585728645325,0.02254834957420826,0.021739991381764412,0.010805933736264706,0.023692211136221886,0.04318089410662651,0.01739191822707653,0.0177896898239851,0.01843823306262493,0.036400698125362396,0.014048225246369839,0.00857690628618002,0.0,ROI_8706/20180526T105029_20180526T105635_T31UDP
3276,0.025659104809165,0.026455644518136978,0.027943916618824005,0.016166232526302338,0.016217943280935287,0.031333617866039276,0.022932838648557663,0.02129385992884636,0.03097718022763729,0.03889526426792145,0.02838902920484543,0.017165720462799072,0.0,ROI_8706/20180713T105621_20180713T110521_T31UDP
3277,0.03223438188433647,0.014665762893855572,0.021850677207112312,0.016623957082629204,0.023153934627771378,0.04178035259246826,0.01937161758542061,0.017228277400135994,0.03213793784379959,0.0462491475045681,0.03565869852900505,0.019667092710733414,0.0,ROI_8706/20180715T105029_20180715T105300_T31UDP
3278,0.024754034355282784,0.022062109783291817,0.035055916756391525,0.019628435373306274,0.0212772898375988,0.03743192180991173,0.02223750576376915,0.024230696260929108,0.04481372982263565,0.03605439513921738,0.03585393726825714,0.031054262071847916,0.0,ROI_8706/20190720T105039_20190720T105035_T31UDP
3279,0.01611618883907795,0.014790656045079231,0.014768552966415882,0.012170582078397274,0.01715783216059208,0.018311208114027977,0.01387861929833889,0.01689651794731617,0.016485614702105522,0.02776707150042057,0.01567883975803852,0.01637280359864235,0.0,ROI_8706/20190822T105629_20190822T110739_T31UDP
3280,0.037665557116270065,0.03502532094717026,0.030846217647194862,0.020839646458625793,0.019587084650993347,0.021573476493358612,0.021074989810585976,0.026200398802757263,0.025973642244935036,0.04220423474907875,0.022016102448105812,0.016542449593544006,0.0,ROI_8708/20180713T105621_20180713T110521_T31UDQ
3281,0.030061660334467888,0.023225054144859314,0.023265991359949112,0.019908733665943146,0.023756708949804306,0.03226521238684654,0.022008957341313362,0.02922402322292328,0.02469862997531891,0.05605941638350487,0.014718929305672646,0.016202412545681,0.0,ROI_8708/20190506T105031_20190506T105031_T31UDQ
3282,0.03825462982058525,0.029213732108473778,0.02535283751785755,0.027213795110583305,0.023397179320454597,0.03426429629325867,0.029412807896733284,0.041456155478954315,0.03184829652309418,0.05202136188745499,0.01880878582596779,0.02239651419222355,0.0,ROI_8708/20190620T105039_20190620T105034_T31UDQ
3283,0.03573211282491684,0.02786499448120594,0.025512760505080223,0.023051738739013672,0.020532038062810898,0.01885262317955494,0.020457670092582703,0.029423920437693596,0.024404780939221382,0.08075527101755142,0.017354749143123627,0.013034048490226269,0.0,ROI_8708/20190807T105621_20190807T110430_T31UDQ
3284,0.03328530862927437,0.024538883939385414,0.02161102183163166,0.020175201818346977,0.021412210538983345,0.024749280884861946,0.02042888104915619,0.027645234018564224,0.02298387698829174,0.04169831424951553,0.01419673953205347,0.02098039723932743,0.0,ROI_8708/20200415T104619_20200415T104645_T31UDQ
3285,0.022890562191605568,0.023827072232961655,0.027369244024157524,0.0113489655777812,0.01720261201262474,0.02523510530591011,0.015133701264858246,0.016416287049651146,0.021473582834005356,0.02182305045425892,0.024766797199845314,0.0133952172473073,0.0,ROI_8714/20180715T105029_20180715T105300_T31UDP
3286,0.02975117228925228,0.02575719729065895,0.019092468544840813,0.011627358384430408,0.01111577358096838,0.020734131336212158,0.016091080382466316,0.020016420632600784,0.016363641247153282,0.042516183108091354,0.017250604927539825,0.011840932071208954,0.0,ROI_8714/20190310T105851_20190310T110327_T31UDP
3287,0.025876134634017944,0.012242095544934273,0.017586052417755127,0.015481464564800262,0.02517828345298767,0.03429309278726578,0.023497534915804863,0.027283556759357452,0.030359545722603798,0.031231185421347618,0.016741544008255005,0.018354974687099457,0.0,ROI_8714/20190506T105031_20190506T105031_T31UDP
3288,0.01759694702923298,0.031767453998327255,0.0312909297645092,0.012067358940839767,0.019858114421367645,0.023421915248036385,0.016987351700663567,0.018953057006001472,0.03026759624481201,0.028804821893572807,0.014030097052454948,0.01600227691233158,0.0,ROI_8714/20190708T105621_20190708T110438_T31UDP
3289,0.06150943785905838,0.020505627617239952,0.035830650478601456,0.031483206897974014,0.029043516144156456,0.03829524293541908,0.026610510423779488,0.028329331427812576,0.0706557184457779,0.05786021798849106,0.04184598848223686,0.04197947308421135,0.0,ROI_8714/20190720T105039_20190720T105035_T31UDP
3290,0.0390373058617115,0.02492448128759861,0.015221865847706795,0.011376144364476204,0.012946893461048603,0.011859730817377567,0.005564774386584759,0.0037731409538537264,0.0063295322470366955,0.21651633083820343,0.0025555596221238375,0.0031952792778611183,0.0,ROI_8817/20180807T101021_20180807T102026_T32SNG
3291,,,,,,,,,,,,,0.0,ROI_8817/20190213T101131_20190213T101610_T32SNG
3292,,,,,,,,,,,,,0.0,ROI_8817/20190305T101021_20190305T101942_T32SNG
3293,,,,,,,,,,,,,0.0,ROI_8817/20191006T101029_20191006T101850_T32SNG
3294,,,,,,,,,,,,,0.0,ROI_8817/20200208T101151_20200208T101946_T32SNG
3295,,,,,,,,,,,,,0.0,ROI_8819/20180516T100031_20180516T100706_T32SPF
3296,0.04419713094830513,0.03971116617321968,0.03911309689283371,0.038924068212509155,0.03653299808502197,0.035917311906814575,0.03218179941177368,0.030058084055781364,0.03814783692359924,0.08728688210248947,0.038009464740753174,0.0416281558573246,0.0,ROI_8819/20180615T100031_20180615T100522_T32SPF
3297,0.0714932456612587,0.04994732514023781,0.03409944847226143,0.02478211000561714,0.01602240465581417,0.009940790012478828,0.010811446234583855,0.012747908011078835,0.011397579684853554,0.08862707018852234,0.015301068313419819,0.014456418342888355,0.0,ROI_8819/20180625T100031_20180625T100823_T32SPF
3298,0.07154190540313721,0.06656697392463684,0.03593336045742035,0.027234293520450592,0.02456561289727688,0.02446192502975464,0.024671349674463272,0.028398115187883377,0.024103106930851936,0.10662471503019333,0.037638839334249496,0.036990340799093246,0.0,ROI_8819/20191207T100411_20191207T100405_T32SPF
3299,,,,,,,,,,,,,0.0,ROI_8819/20200714T100031_20200714T100545_T32SPF
